Day,Hour,Marginal Price (Pkr/Kwh)
21,19,14.715529
21,20,20.156996
21,21,20.156996
21,22,20.002285
21,23,29.338792
22,0,25.182861
22,1,20.002285
22,2,20.002285
22,3,20.002285
22,4,20.002285
22,5,15.069761
22,6,5.5892
22,7,5.5892
22,8,5.5892
22,9,5.5892
22,10,5.5892
22,11,5.5892
22,12,5.5892
22,13,5.5892
22,14,5.5892
22,15,20.331046
22,16,20.331046
22,17,20.156996
22,18,14.708606
22,19,14.708838
22,20,20.156996
22,21,25.038439
22,22,25.456165
22,23,26.156593
23,0,25.215396
23,1,20.156996
23,2,20.156996
23,3,20.002285
23,4,14.63662
23,5,11.9709
23,6,5.5892
23,7,5.5892
23,8,5.5892
23,9,5.5892
23,10,5.5892
23,11,5.5892
23,12,5.5892
23,13,10.188437
23,14,20.331046
23,15,20.137658
23,16,20.331046
23,17,20.156996
23,18,20.156996
23,19,20.156996
23,20,20.156996
23,21,20.156996
23,22,25.203197
23,23,28.918042
24,0,25.127634
24,1,20.002285
24,2,20.002285
24,3,20.002285
24,4,20.002285
24,5,20.002285
24,6,10.876081
24,7,5.5892
24,8,5.5892
24,9,5.5892
24,10,5.5892
24,11,5.5892
24,12,5.5892
24,13,5.5892
24,14,5.5892
24,15,5.5892
24,16,5.5892
24,17,5.5892
24,18,5.5892
24,19,5.5892
24,20,5.5892
24,21,5.5892
24,22,20.371848
24,23,19.78602
25,0,20.326027
25,1,5.5892
25,2,20.303127
25,3,20.290643
25,4,20.292711
25,5,20.298972
25,6,5.5892
25,7,5.5892
25,8,5.5892
25,9,5.5892
25,10,5.5892
25,11,5.5892
25,12,5.5892
25,13,5.5892
25,14,5.5892
25,15,9.794717
25,16,17.019741
25,17,20.331046
25,18,20.156996
25,19,20.156996
25,20,20.156996
25,21,20.156996
25,22,29.062365
25,23,25.968525
26,0,25.279475
26,1,20.002285
26,2,25.534829
26,3,24.7582
26,4,20.002285
26,5,20.002285
26,6,11.93553
26,7,5.5892
26,8,6.4561
26,9,6.502
26,10,6.502
26,11,6.502
26,12,6.4561
26,13,6.4561
26,14,6.502
26,15,20.331046
26,16,20.45233
26,17,20.331046
26,18,24.7582
26,19,24.7582
26,20,20.156996
26,21,20.156996
26,22,24.7582
26,23,32.37025
27,0,25.045937
27,1,25.062836
27,2,20.002285
27,3,20.002285
27,4,20.002285
27,5,20.156996
27,6,11.9709
27,7,10.625351
27,8,14.687114
27,9,14.725246
27,10,9.945935
27,11,5.5892
27,12,6.4561
27,13,10.44636
27,14,14.773764
27,15,14.797559
27,16,14.948821
27,17,14.851173
27,18,9.811524
27,19,10.274542
27,20,11.762046
27,21,10.082621
27,22,29.40347
27,23,29.40347
28,0,20.331046
28,1,20.156996
28,2,20.002285
28,3,14.98014
28,4,15.03543
28,5,14.733096
28,6,11.9709
28,7,5.5892
28,8,5.5892
28,9,5.5892
28,10,5.5892
28,11,5.5892
28,12,5.5892
28,13,12.4594
28,14,20.331046
28,15,20.331046
28,16,20.331046
28,17,20.331046
28,18,20.156996
28,19,20.156996
28,20,24.7582
28,21,24.7582
28,22,31.2662
28,23,32.47052
29,0,31.690577
29,1,31.576684
29,2,32.458329
29,3,32.435578
29,4,32.430386
29,5,32.4491
29,6,20.002285
29,7,11.9709
29,8,11.9709
29,9,20.156996
29,10,11.9709
29,11,11.9709
29,12,11.9709
29,13,14.769607
29,14,14.772837
29,15,20.331046
29,16,20.156996
29,17,20.331046
29,18,6.4561
29,19,11.9709
29,20,20.156996
29,21,24.7582
29,22,24.7582
29,23,30.39052
30,0,6.502
30,1,5.5892
30,2,11.9709
30,3,20.66795
30,4,20.69717
30,5,20.629628
30,6,20.557158
30,7,5.5892
30,8,5.5892
30,9,5.5892
30,10,5.5892
30,11,5.5892
30,12,5.5892
30,13,6.502
30,14,9.803528
30,15,20.156996
30,16,20.331046
30,17,20.156996
30,18,20.156996
30,19,20.156996
30,20,20.156996
30,21,24.7582
30,22,24.7582
30,23,30.30211
31,0,25.246068
31,1,25.569295
31,2,20.002285
31,3,20.002285
31,4,20.331046
31,5,6.5036
31,6,5.5892
31,7,5.5892
31,8,5.5892
31,9,5.5892
31,10,5.5892
31,11,5.5892
31,12,5.5892
31,13,5.5892
31,14,6.4561
31,15,12.4594
31,16,20.156996
31,17,20.137658
31,18,20.45477
31,19,20.156996
31,20,20.156996
31,21,14.702364
31,22,20.156996
31,23,26.136139
1,0,20.026729
1,1,14.62614
1,2,12.159188
1,3,12.481564
1,4,20.423778
1,5,20.37583
1,6,20.49901
1,7,3.07648
1,8,3.07648
1,9,3.07648
1,10,3.07648
1,11,3.07648
1,12,3.07648
1,13,3.07648
1,14,3.07648
1,15,3.07648
1,16,12.485542
1,17,12.74207
1,18,20.824775
1,19,20.3559
1,20,14.697049
1,21,20.181633
1,22,20.49901
1,23,25.222803
2,0,20.49901
2,1,20.3559
2,2,20.494674
2,3,20.492584
2,4,20.425868
2,5,20.423778
2,6,20.436297
2,7,3.07648
2,8,3.07648
2,9,20.559301
2,10,3.07648
2,11,20.181633
2,12,5.6003
2,13,5.6003
2,14,20.3559
2,15,20.16227
2,16,20.37792
2,17,20.3559
2,18,3.07648
2,19,5.6003
2,20,12.301229
2,21,14.701206
2,22,11.067213
2,23,20.49901
3,0,14.637847
3,1,12.13241
3,2,12.513781
3,3,11.071367
3,4,6.5046
3,5,3.07648
3,6,3.07648
3,7,3.07648
3,8,3.07648
3,9,3.07648
3,10,3.07648
3,11,3.07648
3,12,20.181633
3,13,20.181633
3,14,12.820733
3,15,11.090509
3,16,3.07648
3,17,20.181633
3,18,3.07648
3,19,3.07648
3,20,20.181633
3,21,20.181633
3,22,20.181633
3,23,20.49901
4,0,20.181633
4,1,20.181633
4,2,20.181633
4,3,20.181633
4,4,20.181633
4,5,20.181633
4,6,3.07648
4,7,3.07648
4,8,3.07648
4,9,3.07648
4,10,6.5046
4,11,6.5046
4,12,3.07648
4,13,3.07648
4,14,6.5046
4,15,6.5055
4,16,20.3559
4,17,20.181633
4,18,11.9709
4,19,14.693124
4,20,20.181633
4,21,20.181633
4,22,20.026729
4,23,19.81013
5,0,20.23463
5,1,20.234359
5,2,20.225297
5,3,20.220224
5,4,14.627993
5,5,12.321721
5,6,6.5046
5,7,3.07648
5,8,3.07648
5,9,5.6003
5,10,5.6003
5,11,5.6003
5,12,3.07648
5,13,3.07648
5,14,6.5055
5,15,11.9709
5,16,20.289485
5,17,9.801119
5,18,12.820733
5,19,12.807744
5,20,12.21308
5,21,20.248203
5,22,20.232655
5,23,20.49901
6,0,20.026729
6,1,20.461316
6,2,20.49901
6,3,20.3559
6,4,20.49901
6,5,20.49901
6,6,20.49901
6,7,3.07648
6,8,3.07648
6,9,3.07648
6,10,3.07648
6,11,3.07648
6,12,3.07648
6,13,3.07648
6,14,6.5046
6,15,10.498542
6,16,9.796337
6,17,9.80633
6,18,14.701901
6,19,14.682494
6,20,20.181633
6,21,20.181633
6,22,20.026729
6,23,24.7881
7,0,20.407099
7,1,20.49901
7,2,20.348741
7,3,20.49901
7,4,20.49901
7,5,20.49901
7,6,20.49901
7,7,20.49901
7,8,20.181633
7,9,5.6003
7,10,20.181633
7,11,20.181633
7,12,20.181633
7,13,20.181633
7,14,6.4561
7,15,6.4561
7,16,6.5046
7,17,20.181633
7,18,20.181633
7,19,14.68526
7,20,20.181633
7,21,20.181633
7,22,20.026729
7,23,24.7881
8,0,20.026729
8,1,20.026729
8,2,20.026729
8,3,14.688736
8,4,12.596028
8,5,20.49901
8,6,5.6003
8,7,3.07648
8,8,3.07648
8,9,3.07648
8,10,20.58223
8,11,3.07648
8,12,3.07648
8,13,3.07648
8,14,3.07648
8,15,3.07648
8,16,5.6003
8,17,6.5046
8,18,9.7983
8,19,9.797495
8,20,20.181633
8,21,20.181633
8,22,24.3837
8,23,30.338297
9,0,24.7881
9,1,24.7881
9,2,20.026729
9,3,20.026729
9,4,20.026729
9,5,12.183507
9,6,10.099847
9,7,5.6003
9,8,20.555195
9,9,20.555195
9,10,20.652952
9,11,3.07648
9,12,3.07648
9,13,3.07648
9,14,6.4561
9,15,10.00342
9,16,9.816357
9,17,9.824353
9,18,9.803528
9,19,9.785488
9,20,20.181633
9,21,20.181633
9,22,20.026729
9,23,26.115364
10,0,25.469406
10,1,20.026729
10,2,20.026729
10,3,14.600668
10,4,11.06306
10,5,9.920478
10,6,3.07648
10,7,3.07648
10,8,3.07648
10,9,3.07648
10,10,3.07648
10,11,3.07648
10,12,3.07648
10,13,3.07648
10,14,6.4561
10,15,10.312519
10,16,12.820733
10,17,9.81754
10,18,9.805525
10,19,9.792695
10,20,20.181633
10,21,20.181633
10,22,20.181633
10,23,30.338297
11,0,24.7881
11,1,20.026729
11,2,20.026729
11,3,20.026729
11,4,14.61998
11,5,11.083827
11,6,6.4561
11,7,5.6003
11,8,3.07648
11,9,5.6003
11,10,5.6003
11,11,3.07648
11,12,5.6003
11,13,5.6003
11,14,5.6003
11,15,16.391817
11,16,20.530167
11,17,20.3559
11,18,9.816324
11,19,20.3559
11,20,20.181633
11,21,20.181633
11,22,20.181633
11,23,28.202611
12,0,28.142426
12,1,27.912042
12,2,20.181633
12,3,20.181633
12,4,20.181633
12,5,14.96936
12,6,11.05059
12,7,5.6003
12,8,5.6003
12,9,6.4561
12,10,6.4561
12,11,6.5055
12,12,6.5046
12,13,6.5046
12,14,9.821954
12,15,20.3559
12,16,20.3559
12,17,20.3559
12,18,12.156961
12,19,12.067327
12,20,20.181633
12,21,20.181633
12,22,20.181633
12,23,32.5194
13,0,32.5194
13,1,32.5194
13,2,32.5194
13,3,29.43724
13,4,28.018909
13,5,20.181633
13,6,20.181633
13,7,12.21555
13,8,12.191405
13,9,12.091878
13,10,12.207444
13,11,12.204869
13,12,12.212511
13,13,14.860182
13,14,14.77608
13,15,14.772374
13,16,9.832778
13,17,11.140987
13,18,11.09395
13,19,11.088071
13,20,11.129228
13,21,10.120992
13,22,12.167549
13,23,25.646964
14,0,20.181633
14,1,20.181633
14,2,20.181633
14,3,20.181633
14,4,25.368309
14,5,25.313155
14,6,12.600724
14,7,11.9709
14,8,11.9709
14,9,11.9709
14,10,11.9709
14,11,11.9709
14,12,11.9709
14,13,12.42584
14,14,12.140482
14,15,14.793171
14,16,14.794792
14,17,20.3559
14,18,14.743263
14,19,14.2596
14,20,20.181633
14,21,24.7881
14,22,24.7881
14,23,30.984101
15,0,28.005033
15,1,27.855524
15,2,28.150355
15,3,25.136656
15,4,25.148022
15,5,20.181633
15,6,14.941885
15,7,11.9709
15,8,11.9709
15,9,11.9709
15,10,5.6003
15,11,5.6003
15,12,5.6003
15,13,5.6003
15,14,11.058897
15,15,6.4561
15,16,10.105695
15,17,11.9709
15,18,5.6003
15,19,24.7881
15,20,24.7881
15,21,24.7881
15,22,24.7881
15,23,24.7881
16,0,24.8382
16,1,24.8382
16,2,20.222912
16,3,20.222912
16,4,20.222912
16,5,20.222912
16,6,12.0104
16,7,12.0104
16,8,14.722003
16,9,20.222912
16,10,20.222912
16,11,20.222912
16,12,20.397543
16,13,20.397543
16,14,24.8382
16,15,24.8382
16,16,20.397543
16,17,20.397543
16,18,14.738643
16,19,15.106476
16,20,14.83685
16,21,20.222912
16,22,20.222912
16,23,31.2848
17,0,31.292902
17,1,32.544744
17,2,20.222912
17,3,20.222912
17,4,20.222912
17,5,20.222912
17,6,15.081672
17,7,9.887527
17,8,6.52
17,9,6.52
17,10,6.4681
17,11,6.4681
17,12,6.4681
17,13,6.4681
17,14,6.52
17,15,12.836126
17,16,14.723624
17,17,14.717614
17,18,14.712068
17,19,14.708606
17,20,20.5397
17,21,20.5397
17,22,20.5397
17,23,25.291565
18,0,25.115772
18,1,20.444587
18,2,20.5397
18,3,20.5397
18,4,14.685724
18,5,14.679032
18,6,15.142141
18,7,9.977583
18,8,6.4681
18,9,12.0104
18,10,9.867022
18,11,6.5196
18,12,6.5196
18,13,11.092038
18,14,12.0104
18,15,20.5397
18,16,20.5397
18,17,20.5397
18,18,20.5397
18,19,14.741641
18,20,20.523969
18,21,20.515612
18,22,29.21984
18,23,32.596914
19,0,32.646136
19,1,32.535631
19,2,32.752129
19,3,14.708374
19,4,15.077447
19,5,12.0104
19,6,6.5196
19,7,5.6017
19,8,5.6017
19,9,25.43197
19,10,25.450788
19,11,14.73679
19,12,12.0104
19,13,20.5397
19,14,20.5397
19,15,20.5397
19,16,20.5397
19,17,20.5397
19,18,15.116479
19,19,14.873579
19,20,20.5397
19,21,25.350669
19,22,25.285348
19,23,33.8634
20,0,32.71479
20,1,33.887209
20,2,33.873671
20,3,33.024277
20,4,32.5525
20,5,33.02402
20,6,31.2848
20,7,24.8382
20,8,24.8382
20,9,24.8382
20,10,24.8382
20,11,24.8382
20,12,9.841247
20,13,9.842841
20,14,9.859333
20,15,14.758977
20,16,12.0104
20,17,12.0104
20,18,12.0104
20,19,12.0104
20,20,14.7502
20,21,20.222912
20,22,33.674095
20,23,32.688161
21,0,32.734227
21,1,29.49382
21,2,28.204498
21,3,28.57903
21,4,28.490127
21,5,28.596316
21,6,28.597542
21,7,6.4681
21,8,13.078298
21,9,13.078298
21,10,5.6017
21,11,5.6017
21,12,10.557837
21,13,14.795487
21,14,20.397543
21,15,20.397543
21,16,20.397543
21,17,20.397543
21,18,20.397543
21,19,10.370922
21,20,13.078298
21,21,33.085944
21,22,34.062061
21,23,33.962933
22,0,29.49382
22,1,20.222912
22,2,20.222912
22,3,20.222912
22,4,14.1073
22,5,10.066449
22,6,5.6017
22,7,5.6017
22,8,5.6017
22,9,6.4681
22,10,5.6017
22,11,5.6017
22,12,5.6017
22,13,5.6017
22,14,5.6017
22,15,12.0104
22,16,9.862958
22,17,9.856508
22,18,5.6017
22,19,10.444427
22,20,14.726623
22,21,20.222912
22,22,26.09007
22,23,27.38268
23,0,25.160954
23,1,20.222912
23,2,24.75962
23,3,20.222912
23,4,20.222912
23,5,12.0104
23,6,6.52
23,7,5.6017
23,8,12.0104
23,9,14.820905
23,10,14.887452
23,11,14.746493
23,12,14.762438
23,13,14.78716
23,14,14.767522
23,15,20.222912
23,16,20.397543
23,17,20.222912
23,18,14.853708
23,19,14.83407
23,20,20.222912
23,21,29.96175
23,22,29.49382
23,23,33.8634
24,0,33.890509
24,1,33.8634
24,2,33.944321
24,3,34.353657
24,4,31.2848
24,5,28.250039
24,6,14.697049
24,7,12.0104
24,8,11.93553
24,9,12.619216
24,10,12.849337
24,11,12.80858
24,12,12.890129
24,13,12.669987
24,14,14.73495
24,15,20.222912
24,16,24.8382
24,17,20.222912
24,18,20.222912
24,19,20.222912
24,20,24.8382
24,21,20.222912
24,22,31.92289
24,23,33.8634
25,0,33.89026
25,1,33.8634
25,2,33.8634
25,3,33.8634
25,4,33.8634
25,5,31.92289
25,6,29.49382
25,7,12.0104
25,8,12.0104
25,9,12.0104
25,10,12.0104
25,11,12.747984
25,12,14.752272
25,13,14.751113
25,14,25.312199
25,15,24.8382
25,16,24.8382
25,17,31.76806
25,18,31.866332
25,19,33.967508
25,20,33.912326
25,21,33.886431
25,22,33.876534
25,23,33.8634
26,0,33.8634
26,1,33.8634
26,2,33.8634
26,3,33.8634
26,4,29.49382
26,5,12.0104
26,6,12.0104
26,7,6.5196
26,8,6.4681
26,9,20.5397
26,10,20.5397
26,11,20.5397
26,12,20.5397
26,13,20.5397
26,14,20.469658
26,15,20.5397
26,16,20.5397
26,17,20.5397
26,18,20.5397
26,19,20.5397
26,20,20.397543
26,21,25.31201
26,22,25.231413
26,23,26.088603
27,0,25.508709
27,1,14.658698
27,2,14.661697
27,3,14.687577
27,4,12.509458
27,5,11.93553
27,6,10.702882
27,7,6.5196
27,8,5.6017
27,9,5.6017
27,10,10.800399
27,11,11.075367
27,12,11.112866
27,13,11.117122
27,14,11.071201
27,15,13.039482
27,16,12.949813
27,17,12.429662
27,18,12.436456
27,19,14.697049
27,20,20.222912
27,21,29.96175
27,22,29.96175
27,23,30.504771
28,0,30.398926
28,1,20.222912
28,2,20.222912
28,3,20.222912
28,4,20.222912
28,5,20.222912
28,6,11.93553
28,7,5.6017
28,8,5.6017
28,9,6.4681
28,10,6.4681
28,11,6.4681
28,12,6.4681
28,13,6.4681
28,14,12.0104
28,15,12.451147
28,16,12.460096
28,17,12.957768
28,18,12.546166
28,19,16.545307
28,20,25.31334
28,21,25.323786
28,22,31.355462
28,23,32.584351
29,0,32.745611
29,1,20.222912
29,2,24.8382
29,3,25.213778
29,4,25.294761
29,5,26.277514
29,6,12.0104
29,7,6.52
29,8,5.6017
29,9,5.6017
29,10,5.6017
29,11,5.2418
29,12,5.2418
29,13,5.2418
29,14,5.2418
29,15,5.2418
29,16,20.222912
29,17,5.2418
29,18,5.2418
29,19,5.6017
29,20,16.61692
29,21,20.222912
29,22,29.49382
29,23,29.49382
30,0,20.222912
30,1,20.222912
30,2,20.222912
30,3,20.222912
30,4,20.222912
30,5,12.0104
30,6,6.5196
30,7,5.2418
30,8,12.0104
30,9,5.2418
30,10,11.092029
30,11,5.2418
30,12,11.096204
30,13,11.079533
30,14,9.864282
30,15,20.222912
30,16,20.222912
30,17,12.0104
30,18,12.0104
30,19,12.0104
30,20,20.222912
30,21,20.222912
30,22,20.222912
30,23,30.398926
